executive_rank,action_id,encounter_id,facility_id,unit_id,service_line,priority,primary_blocker,evidence_summary,recommended_owner,recommended_action,target_resolution_hours,estimated_recoverable_bed_hours,status,reviewed_by,reviewed_timestamp,action_taken,reason_not_actioned,discharge_timestamp,shift_date,shift_name,signal_family
400,d2696cb3357d5207,ENC_00005309,FAC_000,orthopedics,orthopedics,routine,pharmacy discharge delay,Medication reconciliation or discharge medication delay signal,pharmacy_operations_lead,Review and address pharmacy discharge delay for this discharge dependency.,48,1.85,new,,,,,2026-02-25 17:39:51.403683986,2026-02-25,evening,pharmacy_discharge_readiness
401,78e19ca9c7e67f3b,ENC_00005406,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.12,new,,,,,2026-02-25 19:52:13.146964797,2026-02-25,evening,unattributed
402,312545c3eb17223c,ENC_00005112,FAC_000,orthopedics,orthopedics,urgent,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,12,46.27,new,,,,,2026-02-25 23:22:14.988505090,2026-02-25,night,transport_discharge_logistics
403,ec19f903085c72c3,ENC_00005173,FAC_000,respiratory,respiratory,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,27.62,new,,,,,2026-02-25 05:09:17.736515042,2026-02-25,night,weekend_flow_gap
404,189a2ebfcf42fbeb,ENC_00005149,FAC_000,transitional_care,geriatrics,routine,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,48,6.25,new,,,,,2026-02-25 06:58:19.927716673,2026-02-25,night,care_team_assessment
405,1ae14dc5f6bfe0de,ENC_00005289,FAC_000,acute_medicine,medicine,high,nurse discharge screening wait,Nurse discharge screening lag exceeded expected operating window,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,24,0.87,new,,,,,2026-02-25 03:35:55.011301548,2026-02-25,night,nursing_discharge_readiness
406,df703b5ebb39a0ba,ENC_00005317,FAC_000,orthopedics,orthopedics,routine,radiology CT turnaround delay,CT completion lag exceeded expected discharge-dependent window,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",48,0.48,new,,,,,2026-02-25 05:09:49.940945239,2026-02-25,night,diagnostics_access
407,d3decf6f7f8daf29,ENC_00005325,FAC_000,surgical,surgery,urgent,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,12,40.66,new,,,,,2026-02-26 14:44:38.773098462,2026-02-26,day,weekend_flow_gap
408,e1cc8cdc6f4b4447,ENC_00005425,FAC_000,surgical,surgery,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,5.73,new,,,,,2026-02-26 09:02:08.100122380,2026-02-26,day,alc_community_capacity
409,661348f4f3c78d1e,ENC_00005471,FAC_000,acute_medicine,medicine,routine,therapy assessment stall,Therapy assessment completion exceeded expected operating window,therapy_services_manager,Review and address therapy assessment stall for this discharge dependency.,48,4.76,new,,,,,2026-02-26 11:53:10.932428545,2026-02-26,day,care_team_assessment
410,41e269044d788230,ENC_00005484,FAC_000,acute_medicine,medicine,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,4.01,new,,,,,2026-02-26 14:44:26.504068920,2026-02-26,day,alc_community_capacity
411,86d63e2e18b899b7,ENC_00005508,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.36,new,,,,,2026-02-26 14:13:46.234906376,2026-02-26,day,unattributed
412,794b82bb232179fb,ENC_00005429,FAC_000,acute_medicine,medicine,routine,blood testing turnaround delay,Blood testing result availability exceeded expected operating window,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",48,1.15,new,,,,,2026-02-26 09:53:02.428760149,2026-02-26,day,diagnostics_access
413,2f462520d813cbab,ENC_00005522,FAC_000,cardiac,cardiology,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,3.44,new,,,,,2026-02-26 19:17:04.705913719,2026-02-26,evening,unattributed
414,23d7255d6704a5f3,ENC_00005466,FAC_000,orthopedics,orthopedics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.27,new,,,,,2026-02-26 17:31:21.990849372,2026-02-26,evening,unattributed
415,44a5eba5331f728e,ENC_00005212,FAC_000,transitional_care,geriatrics,routine,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,48,1.31,new,,,,,2026-02-26 01:37:18.708553652,2026-02-26,night,alc_community_capacity
416,c20f8bdddfa66dd1,ENC_00005158,FAC_000,transitional_care,geriatrics,urgent,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,12,57.71,new,,,,,2026-02-27 12:04:12.874916942,2026-02-27,day,alc_community_capacity
417,361f9c68d9279a07,ENC_00005519,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,5.9,new,,,,,2026-02-27 15:57:05.909009058,2026-02-27,evening,unattributed
418,0ba3624996221129,ENC_00005624,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.26,new,,,,,2026-02-27 22:29:44.316139284,2026-02-27,evening,unattributed
419,bc7e737fea82d278,ENC_00005287,FAC_000,orthopedics,orthopedics,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,14.6,new,,,,,2026-02-27 02:32:11.684322139,2026-02-27,night,alc_community_capacity
420,5946e06e9d3f61f2,ENC_00005396,FAC_000,acute_medicine,medicine,routine,radiology MRI access delay,MRI completion lag exceeded expected discharge-dependent window,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,48,6.99,new,,,,,2026-02-27 05:22:38.160536562,2026-02-27,night,diagnostics_access
421,3b166af1098bd59f,ENC_00005491,FAC_000,acute_medicine,medicine,high,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,24,19.09,new,,,,,2026-02-28 10:32:59.197175776,2026-02-28,day,transport_discharge_logistics
422,29c0c37670e0473f,ENC_00005513,FAC_000,orthopedics,orthopedics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,4.75,new,,,,,2026-02-28 09:15:07.162779753,2026-02-28,day,unattributed
423,3dc915f77d1ae6e9,ENC_00005694,FAC_000,respiratory,respiratory,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.17,new,,,,,2026-02-28 08:24:25.636080399,2026-02-28,day,unattributed
424,c64443be6dc5e5a5,ENC_00005812,FAC_000,cardiac,cardiology,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,1.28,new,,,,,2026-02-28 17:30:29.178643593,2026-02-28,evening,transport_discharge_logistics
425,8df4d903b0c203d1,ENC_00005863,FAC_000,cardiac,cardiology,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,2.78,new,,,,,2026-03-01 18:30:18.846897943,2026-03-01,evening,alc_community_capacity
426,61285b4ebb0a20a1,ENC_00005859,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.72,new,,,,,2026-03-01 22:01:19.830842682,2026-03-01,evening,unattributed
427,af7c684d6ac8e9e0,ENC_00005671,FAC_000,transitional_care,geriatrics,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,0.87,new,,,,,2026-03-01 19:53:53.492485210,2026-03-01,evening,alc_community_capacity
428,5714490303fa313d,ENC_00005663,FAC_000,transitional_care,geriatrics,routine,ALC placement wait,ALC status present with delayed discharge dependency,transition_services_lead,Review and address alc placement wait for this discharge dependency.,48,0.34,new,,,,,2026-03-01 22:05:59.018483095,2026-03-01,evening,alc_community_capacity
429,5f5aa0a2d0fbb3f7,ENC_00005726,FAC_000,cardiac,cardiology,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,2.42,new,,,,,2026-03-01 02:03:48.894025701,2026-03-01,night,unattributed
430,623355307baa8836,ENC_00005761,FAC_000,respiratory,respiratory,routine,nurse discharge screening wait,Nurse discharge screening lag exceeded expected operating window,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,48,1.08,new,,,,,2026-03-01 00:05:13.490433717,2026-03-01,night,nursing_discharge_readiness
431,5ab9863eda2ca90e,ENC_00005798,FAC_000,respiratory,respiratory,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,23.23,new,,,,,2026-03-02 12:36:48.027211399,2026-03-02,day,weekend_flow_gap
432,5f36e3e77683d486,ENC_00005880,FAC_000,acute_medicine,medicine,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,20.73,new,,,,,2026-03-02 10:51:49.839609260,2026-03-02,day,weekend_flow_gap
433,b3f8caedc23370a3,ENC_00005869,FAC_000,respiratory,respiratory,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,0.57,new,,,,,2026-03-02 13:42:44.216793162,2026-03-02,day,alc_community_capacity
434,d56ca5e0dee3c78a,ENC_00005681,FAC_000,acute_medicine,medicine,urgent,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,12,26.5,new,,,,,2026-03-02 19:57:21.609206452,2026-03-02,evening,weekend_flow_gap
435,160c66f809e6a4c2,ENC_00005862,FAC_000,surgical,surgery,high,radiology CT turnaround delay,CT completion lag exceeded expected discharge-dependent window,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",24,11.46,new,,,,,2026-03-02 19:29:09.824755934,2026-03-02,evening,diagnostics_access
436,5789caf796b216e8,ENC_00005730,FAC_000,respiratory,respiratory,routine,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,48,5.9,new,,,,,2026-03-02 06:24:57.390760059,2026-03-02,night,weekend_flow_gap
