shift_date,shift_name,signal_family,primary_blocker,flagged_cases,affected_facilities,affected_units,affected_service_lines,recoverable_bed_hours,median_priority_score,mean_confidence,management_score,recommended_owner,recommended_management_action,signal_group_rank
2026-03-05,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,78.37,114.35,0.79,91.45,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-05,night,transport_discharge_logistics,transport delay,1,FAC_000,acute_medicine,medicine,50.18,83.44,0.78,70.7,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-05,night,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,surgical,surgery,1.68,39.72,0.88,40.19,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-05,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,0.02,33.35,0.82,36.41,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-03-06,day,diagnostics_access,radiology MRI access delay,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",22.16,37.585,0.84,56.94,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-06,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,orthopedics,orthopedics,2.11,21.94,0.72,31.83,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-06,evening,diagnostics_access,ECG availability delay,1,FAC_000,cardiac,cardiology,131.08,188.33,0.78,134.53,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,1
2026-03-06,evening,diagnostics_access,diagnostic sign-off stall,1,FAC_000,respiratory,respiratory,20.68,52.82,0.72,48.52,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-06,night,alc_community_capacity,home care confirmation wait,3,FAC_000,"acute_medicine, cardiac, respiratory","cardiology, medicine, respiratory",12.7,28.66,0.86,60.88,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-06,night,diagnostics_access,radiology ultrasound turnaround delay,2,FAC_000,"acute_medicine, surgical","medicine, surgery",18.46,31.255000000000003,0.8,52.76,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,2
2026-03-06,night,diagnostics_access,diagnostic sign-off stall,1,FAC_000,respiratory,respiratory,18.97,44.05,0.72,45.2,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,3
2026-03-06,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,8.15,28.41,0.82,38.18,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",4
2026-03-06,night,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,0.08,0.15,0.45,19.08,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,5
2026-03-07,day,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,53.75,85.92,0.84,74.08,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-07,day,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,32.71,61.94,0.45,50.67,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-03-07,day,transport_discharge_logistics,transport delay,1,FAC_000,cardiac,cardiology,18.37,55.86,0.78,49.71,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-07,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,respiratory,respiratory,76.18,116.84,0.82,91.92,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-03-07,evening,diagnostics_access,diagnostic sign-off stall,2,FAC_000,"acute_medicine, cardiac","cardiology, medicine",52.86,58.84,0.72,73.2,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-07,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,40.97,67.39,0.79,62.4,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-03-07,evening,alc_community_capacity,home care confirmation wait,1,FAC_000,surgical,surgery,16.96,57.02,0.86,51.09,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,4
2026-03-07,night,alc_community_capacity,home care confirmation wait,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",20.33,41.08,0.86,57.66,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-07,night,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,4.61,35.09,0.84,39.17,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-03-08,day,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,25.81,51.6,0.82,52.2,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-03-08,day,transport_discharge_logistics,transport delay,1,FAC_000,surgical,surgery,21.92,52.99,0.78,50.26,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-03-08,day,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,9.85,43.02,0.45,35.85,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-08,evening,transport_discharge_logistics,transport delay,4,FAC_000,"acute_medicine, orthopedics, respiratory","medicine, orthopedics, respiratory",95.09,35.345,0.78,104.24,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-03-08,evening,alc_community_capacity,home care confirmation wait,3,FAC_000,"respiratory, surgical","respiratory, surgery",29.099999999999998,42.88,0.86,71.7,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-03-08,evening,unattributed,unattributed operational delay,1,FAC_000,transitional_care,geriatrics,9.54,17.73,0.45,28.14,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-03-08,night,diagnostics_access,radiology CT turnaround delay,2,FAC_000,cardiac,cardiology,4.82,31.645000000000003,0.82,47.82,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",1
2026-03-09,day,diagnostics_access,blood testing turnaround delay,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",185.27,137.43,0.79,151.14,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-09,day,diagnostics_access,ECG availability delay,1,FAC_000,surgical,surgery,4.28,26.13,0.78,35.15,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,2
2026-03-09,evening,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,114.91,168.28,0.45,115.45,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-03-09,evening,diagnostics_access,diagnostic sign-off stall,1,FAC_000,surgical,surgery,45.34,76.01,0.72,65.34,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-09,evening,transport_discharge_logistics,transport delay,2,FAC_000,"acute_medicine, cardiac","cardiology, medicine",10.85,35.6,0.78,50.62,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-09,evening,diagnostics_access,blood testing turnaround delay,2,FAC_000,"surgical, transitional_care","geriatrics, surgery",4.48,17.435,0.79,42.82,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",4
2026-03-09,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,57.66,87.71,0.79,75.18,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-03-09,night,diagnostics_access,radiology MRI access delay,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",32.97,41.760000000000005,0.84,62.52,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-03-09,night,transport_discharge_logistics,transport delay,1,FAC_000,cardiac,cardiology,32.71,76.6,0.78,61.66,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-09,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,surgical,surgery,16.13,41.57,0.82,45.32,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",4
2026-03-10,day,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,orthopedics,orthopedics,21.93,46.76,0.8,48.8,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,1
2026-03-10,day,diagnostics_access,radiology CT turnaround delay,2,FAC_000,"acute_medicine, cardiac","cardiology, medicine",4.54,30.714999999999996,0.82,47.43,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-03-10,evening,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",48.88,65.255,0.86,76.33,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-10,evening,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,acute_medicine,medicine,17.0,38.96,0.88,46.09,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,2
2026-03-10,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,surgical,surgery,0.75,37.26,0.84,38.28,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,3
2026-03-10,night,alc_community_capacity,home care confirmation wait,3,FAC_000,"acute_medicine, transitional_care","geriatrics, medicine",21.09,19.96,0.86,61.62,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-03-10,night,diagnostics_access,diagnostic sign-off stall,1,FAC_000,respiratory,respiratory,32.98,58.93,0.72,55.27,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-03-10,night,transport_discharge_logistics,transport delay,1,FAC_000,transitional_care,geriatrics,3.78,31.96,0.78,36.7,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-03-10,night,unattributed,unattributed operational delay,1,FAC_000,orthopedics,orthopedics,4.13,29.72,0.45,29.57,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-03-11,day,diagnostics_access,radiology MRI access delay,2,FAC_000,"acute_medicine, respiratory","medicine, respiratory",101.02000000000001,92.025,0.84,104.82,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-03-11,day,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,acute_medicine,medicine,19.68,51.58,0.8,49.35,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,2
2026-03-11,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,transitional_care,geriatrics,2.21,36.53,0.79,37.64,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",3
2026-03-11,day,transport_discharge_logistics,transport delay,1,FAC_000,surgical,surgery,3.84,7.13,0.78,29.28,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,4
